id,name,azimuth,cone_angle,started_at,last_seen_at,is_wildfire,angle_of_view,lat,lon
9257,croix-augas-01,285.0,0.37940000000000035,2025-06-30T15:03:52.793323,2025-06-30T15:05:52.697715,False,54.2,48.4267461256,2.7108759097
9255,nemours-02,291.0,0.43360000000000043,2025-06-30T14:23:56.215478,2025-06-30T14:26:08.465914,False,54.2,48.2604833333,2.7063833333
9252,nemours-02,246.0,0.27100000000000024,2025-06-30T14:09:37.072812,2025-06-30T14:12:06.775398,False,54.2,48.2604833333,2.7063833333
9251,nemours-01,100.0,0.9755999999999995,2025-06-30T13:56:05.637537,2025-06-30T13:58:55.664465,False,54.2,48.2604833333,2.7063833333
9250,nemours-01,147.0,1.029800000000001,2025-06-30T13:42:45.142356,2025-06-30T13:45:01.203799,False,54.2,48.2604833333,2.7063833333
9244,croix-augas-02,100.0,0.27100000000000024,2025-06-30T12:58:59.013641,2025-06-30T13:41:33.953475,False,54.2,48.4267461256,2.7108759097
9242,nemours-02,340.0,0.7588000000000007,2025-06-30T12:38:00.706576,2025-06-30T12:51:15.191471,False,54.2,48.2604833333,2.7063833333
9241,croix-augas-01,327.0,0.8672000000000009,2025-06-30T12:34:58.985370,2025-06-30T13:02:29.545763,False,54.2,48.4267461256,2.7108759097
9240,croix-augas-01,15.0,1.2466000000000013,2025-06-30T11:53:30.991221,2025-06-30T11:59:03.414600,False,54.2,48.4267461256,2.7108759097
9239,videlles-02,80.0,0.8672000000000009,2025-06-30T11:40:18.670648,2025-06-30T11:55:49.702878,True,54.2,48.478333333,2.42416667
9236,croix-augas-01,60.0,1.0298,2025-06-30T10:42:29.167123,2025-06-30T10:49:00.228749,False,54.2,48.4267461256,2.7108759097
9235,croix-augas-01,15.0,2.4390000000000023,2025-06-30T10:38:29.175904,2025-06-30T10:57:59.651588,False,54.2,48.4267461256,2.7108759097
9234,nemours-02,340.0,0.48779999999999446,2025-06-30T10:37:45.891752,2025-06-30T11:17:17.632610,True,54.2,48.2604833333,2.7063833333
9230,croix-augas-02,100.0,0.27100000000000024,2025-06-30T10:11:23.964681,2025-06-30T10:11:30.688276,False,54.2,48.4267461256,2.7108759097
9229,videlles-01,109.0,0.9214000000000009,2025-06-30T09:53:01.194088,2025-06-30T09:54:34.115220,False,54.2,48.478333333,2.42416667
9223,videlles-01,109.0,0.43360000000000043,2025-06-30T09:06:31.138613,2025-06-30T09:10:31.013254,False,54.2,48.478333333,2.42416667
9221,croix-augas-02,100.0,0.37940000000000035,2025-06-30T08:59:51.458288,2025-06-30T09:02:21.661062,False,54.2,48.4267461256,2.7108759097
9216,croix-augas-01,60.0,0.43360000000000043,2025-06-30T08:49:52.612296,2025-06-30T09:17:24.234583,False,54.2,48.4267461256,2.7108759097
9213,videlles-02,80.0,0.8130000000000002,2025-06-30T08:06:03.589324,2025-06-30T08:16:03.937245,False,54.2,48.478333333,2.42416667
9208,moret-sur-loing-01,144.0,0.43359999999999993,2025-06-30T07:30:02.057381,2025-06-30T08:23:32.920845,False,54.2,48.37916667,2.820833333
9205,nemours-01,147.0,0.3252000000000003,2025-06-30T07:05:48.375234,2025-06-30T07:21:16.329249,False,54.2,48.2604833333,2.7063833333
9204,croix-augas-01,15.0,0.48779999999999746,2025-06-30T07:03:49.061808,2025-06-30T07:03:56.055139,False,54.2,48.4267461256,2.7108759097
9195,nemours-01,52.0,0.5962000000000005,2025-06-30T04:21:10.564696,2025-06-30T04:22:31.558377,False,54.2,48.2604833333,2.7063833333
9376,croix-augas-02,190.0,1.6802000000000015,2025-07-01T18:40:31.902729,2025-07-01T18:40:38.127286,True,54.2,48.4267461256,2.7108759097
9372,croix-augas-01,327.0,1.7344000000000017,2025-07-01T17:40:30.881490,2025-07-01T17:43:00.624110,False,54.2,48.4267461256,2.7108759097
9371,croix-augas-01,15.0,0.48780000000000046,2025-07-01T17:39:00.422340,2025-07-01T19:25:03.029757,True,54.2,48.4267461256,2.7108759097
9368,nemours-02,291.0,0.37940000000000035,2025-07-01T16:59:19.018085,2025-07-01T17:10:10.318981,False,54.2,48.2604833333,2.7063833333
9365,nemours-02,340.0,0.8672000000000009,2025-07-01T16:47:49.431829,2025-07-01T17:04:53.165277,True,54.2,48.2604833333,2.7063833333
9358,nemours-02,340.0,1.029800000000001,2025-07-01T15:39:36.986024,2025-07-01T16:06:39.264776,False,54.2,48.2604833333,2.7063833333
9356,croix-augas-01,15.0,1.3008000000000013,2025-07-01T15:26:28.519839,2025-07-01T16:41:59.618744,False,54.2,48.4267461256,2.7108759097
9346,croix-augas-01,15.0,0.5962000000000005,2025-07-01T13:32:26.557968,2025-07-01T13:53:56.615127,True,54.2,48.4267461256,2.7108759097
9342,nemours-02,291.0,0.43360000000000043,2025-07-01T13:02:16.109282,2025-07-01T13:35:01.459083,False,54.2,48.2604833333,2.7063833333
9338,nemours-01,100.0,1.2466000000000013,2025-07-01T12:28:45.406947,2025-07-01T12:35:31.376506,False,54.2,48.2604833333,2.7063833333
9333,nemours-01,194.0,0.8129999999999996,2025-07-01T11:31:25.241694,2025-07-01T11:41:20.858213,True,54.2,48.2604833333,2.7063833333
9323,moret-sur-loing-01,189.0,1.029800000000001,2025-07-01T09:46:35.084071,2025-07-01T10:10:42.537299,True,54.2,48.37916667,2.820833333
9320,croix-augas-02,100.0,0.27100000000000024,2025-07-01T09:22:20.511543,2025-07-01T09:40:24.043391,False,54.2,48.4267461256,2.7108759097
9319,nemours-02,340.0,1.6260000000000014,2025-07-01T09:11:35.877221,2025-07-01T09:12:26.980301,True,54.2,48.2604833333,2.7063833333
9317,croix-augas-01,60.0,0.37940000000000035,2025-07-01T08:50:19.574473,2025-07-01T09:04:18.222888,False,54.2,48.4267461256,2.7108759097
9311,nemours-02,340.0,0.7588000000000007,2025-07-01T07:10:10.467415,2025-07-01T07:13:30.823634,False,54.2,48.2604833333,2.7063833333
9309,videlles-02,80.0,0.7588000000000007,2025-07-01T06:54:49.139936,2025-07-01T07:39:49.824851,False,54.2,48.478333333,2.42416667
9304,nemours-01,147.0,0.3251999999999988,2025-07-01T05:43:28.324982,2025-07-01T06:22:41.823054,False,54.2,48.2604833333,2.7063833333
9299,croix-augas-01,327.0,2.059599999999996,2025-07-01T05:05:15.982752,2025-07-01T05:54:45.243402,False,54.2,48.4267461256,2.7108759097
9294,nemours-02,291.0,0.5961999999999975,2025-07-01T04:40:03.611621,2025-07-01T04:41:18.499712,False,54.2,48.2604833333,2.7063833333
9483,croix-augas-02,146.0,0.27100000000000024,2025-07-02T19:25:53.959864,2025-07-02T19:35:24.042351,False,54.2,48.4267461256,2.7108759097
9482,nemours-02,340.0,0.7046000000000007,2025-07-02T18:33:54.581838,2025-07-02T18:45:44.615140,False,54.2,48.2604833333,2.7063833333
9481,croix-augas-02,146.0,3.5229999999999975,2025-07-02T18:25:23.156877,2025-07-02T18:43:22.658484,False,54.2,48.4267461256,2.7108759097
9480,croix-augas-01,15.0,2.276400000000002,2025-07-02T18:19:22.347252,2025-07-02T19:57:54.499010,False,54.2,48.4267461256,2.7108759097
9479,croix-augas-02,190.0,2.168,2025-07-02T18:17:22.397571,2025-07-02T18:20:22.892593,False,54.2,48.4267461256,2.7108759097
9470,croix-augas-01,15.0,0.5420000000000005,2025-07-02T17:01:20.475560,2025-07-02T17:06:50.467518,False,54.2,48.4267461256,2.7108759097
9462,croix-augas-01,15.0,1.083999999999998,2025-07-02T16:00:21.260408,2025-07-02T16:27:20.491549,True,54.2,48.4267461256,2.7108759097
9453,croix-augas-02,190.0,4.0108,2025-07-02T15:02:18.505857,2025-07-02T15:06:49.440052,False,54.2,48.4267461256,2.7108759097
9451,nemours-02,291.0,0.37940000000000035,2025-07-02T14:51:40.553809,2025-07-02T15:04:26.794387,False,54.2,48.2604833333,2.7063833333
9450,nemours-02,340.0,2.981,2025-07-02T14:50:52.251218,2025-07-02T15:04:27.362596,False,54.2,48.2604833333,2.7063833333
9448,croix-augas-01,15.0,0.5420000000000005,2025-07-02T14:11:18.216958,2025-07-02T14:13:48.934865,True,54.2,48.4267461256,2.7108759097
9444,croix-augas-02,146.0,2.168000000000002,2025-07-02T13:20:16.905588,2025-07-02T13:24:17.504061,False,54.2,48.4267461256,2.7108759097
9441,croix-augas-01,15.0,0.48779999999999446,2025-07-02T13:07:47.382236,2025-07-02T13:10:16.612714,False,54.2,48.4267461256,2.7108759097
9434,croix-augas-01,15.0,0.7588000000000007,2025-07-02T12:30:46.165992,2025-07-02T12:31:15.851679,False,54.2,48.4267461256,2.7108759097
9430,croix-augas-01,60.0,1.7886000000000017,2025-07-02T11:49:45.436219,2025-07-02T13:11:16.176647,False,54.2,48.4267461256,2.7108759097
9425,videlles-01,109.0,0.9214000000000009,2025-07-02T11:21:50.501498,2025-07-02T11:23:50.927413,False,54.2,48.478333333,2.42416667
9422,croix-augas-01,15.0,0.7588000000000007,2025-07-02T11:06:16.345724,2025-07-02T11:08:45.558772,True,54.2,48.4267461256,2.7108759097
9420,croix-augas-02,100.0,0.9214000000000009,2025-07-02T10:59:44.209589,2025-07-02T11:10:44.619960,False,54.2,48.4267461256,2.7108759097
9417,videlles-01,109.0,0.9214000000000009,2025-07-02T10:43:19.172438,2025-07-02T10:46:49.442114,False,54.2,48.478333333,2.42416667
9412,croix-augas-01,327.0,1.4092000000000013,2025-07-02T10:01:13.190886,2025-07-02T10:05:43.930384,True,54.2,48.4267461256,2.7108759097
9410,moret-sur-loing-01,235.0,1.138200000000001,2025-07-02T09:20:58.727324,2025-07-02T09:26:30.238840,False,54.2,48.37916667,2.820833333
9408,moret-sur-loing-01,144.0,1.9512000000000018,2025-07-02T09:07:59.406411,2025-07-02T09:08:05.096258,False,54.2,48.37916667,2.820833333
9407,nemours-02,340.0,1.084000000000001,2025-07-02T09:05:18.982122,2025-07-02T09:30:41.668959,False,54.2,48.2604833333,2.7063833333
9401,nemours-02,246.0,0.5962000000000005,2025-07-02T08:11:31.227362,2025-07-02T08:59:47.154755,False,54.2,48.2604833333,2.7063833333
9399,croix-augas-01,327.0,2.005399999999996,2025-07-02T07:39:40.439657,2025-07-02T07:43:39.882332,False,54.2,48.4267461256,2.7108759097
9395,nemours-02,25.0,0.5420000000000005,2025-07-02T07:10:48.443699,2025-07-02T07:34:30.333245,False,54.2,48.2604833333,2.7063833333
9393,croix-augas-01,327.0,0.8130000000000007,2025-07-02T06:35:05.852643,2025-07-02T06:44:08.492321,False,54.2,48.4267461256,2.7108759097
9391,videlles-02,80.0,0.7046000000000007,2025-07-02T06:28:39.429747,2025-07-02T07:58:16.225783,False,54.2,48.478333333,2.42416667
9570,croix-augas-02,190.0,2.113800000000002,2025-07-03T18:24:48.231982,2025-07-03T18:27:18.592831,,54.2,48.4267461256,2.7108759097
9569,nemours-01,194.0,8.726200000000002,2025-07-03T18:19:01.808384,2025-07-03T18:28:50.975235,,54.2,48.2604833333,2.7063833333
9566,croix-augas-02,146.0,2.167999999999996,2025-07-03T18:12:48.577639,2025-07-03T18:18:48.017352,,54.2,48.4267461256,2.7108759097
9565,croix-augas-01,15.0,0.9755999999999979,2025-07-03T18:04:48.531916,2025-07-03T18:16:25.919061,,54.2,48.4267461256,2.7108759097
9560,videlles-01,109.0,1.084000000000001,2025-07-03T17:28:53.656492,2025-07-03T17:30:55.023683,,54.2,48.478333333,2.42416667
9559,nemours-02,340.0,4.336000000000004,2025-07-03T17:27:00.615069,2025-07-03T17:29:16.636567,,54.2,48.2604833333,2.7063833333
9558,croix-augas-01,327.0,7.750600000000001,2025-07-03T17:22:16.848095,2025-07-03T17:36:17.836882,,54.2,48.4267461256,2.7108759097
9557,nemours-01,52.0,3.468799999999997,2025-07-03T17:20:55.199374,2025-07-03T17:42:37.277387,,54.2,48.2604833333,2.7063833333
9556,croix-augas-01,285.0,0.37940000000000035,2025-07-03T17:20:47.404633,2025-07-03T17:21:46.987051,,54.2,48.4267461256,2.7108759097
9555,nemours-01,100.0,3.1978,2025-07-03T17:20:06.161115,2025-07-03T17:42:38.489393,,54.2,48.2604833333,2.7063833333
9554,croix-augas-02,100.0,0.37939999999999996,2025-07-03T17:06:47.448286,2025-07-03T17:07:17.111722,,54.2,48.4267461256,2.7108759097
9553,croix-augas-02,146.0,2.981,2025-07-03T17:05:47.997875,2025-07-03T17:40:47.654045,,54.2,48.4267461256,2.7108759097
9542,croix-augas-01,285.0,3.956600000000004,2025-07-03T15:27:45.219370,2025-07-03T15:46:15.766581,,54.2,48.4267461256,2.7108759097
9540,croix-augas-01,15.0,1.3550000000000013,2025-07-03T15:11:14.533716,2025-07-03T15:14:13.553069,,54.2,48.4267461256,2.7108759097
9538,nemours-01,147.0,0.7588000000000007,2025-07-03T14:52:03.825560,2025-07-03T14:58:31.400901,True,54.2,48.2604833333,2.7063833333
9534,croix-augas-02,235.0,1.0297999999999994,2025-07-03T14:21:12.725465,2025-07-03T16:10:16.148545,False,54.2,48.4267461256,2.7108759097
9533,croix-augas-01,15.0,1.1382,2025-07-03T14:12:42.747219,2025-07-03T14:16:42.880065,False,54.2,48.4267461256,2.7108759097
9531,videlles-02,80.0,0.5420000000000005,2025-07-03T13:47:45.007797,2025-07-03T13:49:41.004469,True,54.2,48.478333333,2.42416667
9530,nemours-02,25.0,0.6504000000000006,2025-07-03T13:38:29.556317,2025-07-03T13:51:46.074537,False,54.2,48.2604833333,2.7063833333
9529,nemours-02,340.0,1.8427999999999958,2025-07-03T13:30:30.435488,2025-07-03T14:00:20.776900,False,54.2,48.2604833333,2.7063833333
9528,nemours-02,291.0,0.43360000000000043,2025-07-03T13:28:24.793856,2025-07-03T15:55:08.038005,False,54.2,48.2604833333,2.7063833333
9527,croix-augas-01,327.0,3.143600000000003,2025-07-03T13:28:12.642017,2025-07-03T14:12:12.972265,True,54.2,48.4267461256,2.7108759097
9525,croix-augas-01,60.0,0.8672000000000009,2025-07-03T12:58:41.676101,2025-07-03T17:40:48.538764,True,54.2,48.4267461256,2.7108759097
9522,videlles-01,157.0,0.48780000000000046,2025-07-03T12:35:42.546990,2025-07-03T12:46:13.009231,True,54.2,48.478333333,2.42416667
9521,nemours-01,194.0,1.3008000000000013,2025-07-03T12:34:02.217228,2025-07-03T12:49:13.215813,True,54.2,48.2604833333,2.7063833333
9520,croix-augas-02,190.0,0.48780000000000046,2025-07-03T12:32:41.251990,2025-07-03T12:48:41.193536,True,54.2,48.4267461256,2.7108759097
9518,nemours-02,340.0,0.9756000000000009,2025-07-03T12:20:22.740304,2025-07-03T12:32:45.448399,True,54.2,48.2604833333,2.7063833333
9517,croix-augas-01,15.0,2.005400000000002,2025-07-03T12:20:12.430827,2025-07-03T12:24:12.627015,True,54.2,48.4267461256,2.7108759097
9516,videlles-02,80.0,0.7046000000000007,2025-07-03T12:17:11.906251,2025-07-03T12:25:42.516085,True,54.2,48.478333333,2.42416667
9515,croix-augas-01,327.0,1.4092,2025-07-03T12:15:11.057585,2025-07-03T12:32:40.541093,True,54.2,48.4267461256,2.7108759097
9513,croix-augas-01,60.0,0.8129999999999993,2025-07-03T11:46:10.409512,2025-07-03T12:20:43.506857,False,54.2,48.4267461256,2.7108759097
9510,croix-augas-01,285.0,2.8184000000000027,2025-07-03T10:34:38.646933,2025-07-03T10:41:08.740274,True,54.2,48.4267461256,2.7108759097
9509,nemours-02,246.0,0.6504000000000006,2025-07-03T10:01:58.220204,2025-07-03T10:31:14.362647,False,54.2,48.2604833333,2.7063833333
9505,croix-augas-01,15.0,2.7642000000000024,2025-07-03T09:18:07.677744,2025-07-03T09:31:07.946433,False,54.2,48.4267461256,2.7108759097
9503,croix-augas-02,146.0,2.8726,2025-07-03T08:38:06.846119,2025-07-03T08:39:07.126177,False,54.2,48.4267461256,2.7108759097
9500,nemours-02,25.0,0.6504000000000006,2025-07-03T07:15:32.395302,2025-07-03T07:33:00.267025,False,54.2,48.2604833333,2.7063833333
9663,croix-augas-01,15.0,0.8130000000000007,2025-07-04T20:30:13.309893,2025-07-04T20:31:36.074222,,54.2,48.4267461256,2.7108759097
9661,nemours-02,340.0,1.029800000000001,2025-07-04T19:38:05.317470,2025-07-04T19:41:47.500115,,54.2,48.2604833333,2.7063833333
9659,croix-augas-02,235.0,0.9756000000000009,2025-07-04T18:49:41.210373,2025-07-04T19:05:19.033917,,54.2,48.4267461256,2.7108759097
9658,croix-augas-01,15.0,1.0298000000000003,2025-07-04T18:46:11.715196,2025-07-04T18:48:41.950611,,54.2,48.4267461256,2.7108759097
9655,nemours-02,340.0,0.8672000000000009,2025-07-04T18:11:43.986594,2025-07-04T18:17:11.054847,False,54.2,48.2604833333,2.7063833333
9654,nemours-02,25.0,1.0298000000000003,2025-07-04T18:08:48.362118,2025-07-04T18:17:12.055313,False,54.2,48.2604833333,2.7063833333
9653,nemours-01,147.0,0.6503999999999976,2025-07-04T18:06:33.121296,2025-07-04T19:20:21.436132,False,54.2,48.2604833333,2.7063833333
9650,nemours-02,25.0,1.0840000000000003,2025-07-04T17:30:59.522186,2025-07-04T17:35:33.162725,False,54.2,48.2604833333,2.7063833333
9649,videlles-02,80.0,1.2465999999999997,2025-07-04T17:14:13.651411,2025-07-04T17:22:13.984696,True,54.2,48.478333333,2.42416667
9648,nemours-02,340.0,1.3549999999999982,2025-07-04T17:02:01.492930,2025-07-04T17:36:16.833880,,54.2,48.2604833333,2.7063833333
9647,croix-augas-01,285.0,2.113800000000002,2025-07-04T17:01:39.965810,2025-07-04T17:11:40.556918,True,54.2,48.4267461256,2.7108759097
9646,croix-augas-01,327.0,2.6558000000000024,2025-07-04T17:00:12.107950,2025-07-04T17:22:40.880940,True,54.2,48.4267461256,2.7108759097
9644,croix-augas-02,235.0,0.48780000000000046,2025-07-04T16:51:39.965405,2025-07-04T17:11:42.871314,,54.2,48.4267461256,2.7108759097
9643,nemours-02,246.0,2.059600000000002,2025-07-04T16:44:27.405944,2025-07-04T18:06:32.315044,False,54.2,48.2604833333,2.7063833333
9642,croix-augas-02,146.0,0.48780000000000046,2025-07-04T16:40:09.084322,2025-07-04T16:44:09.712829,True,54.2,48.4267461256,2.7108759097
9640,nemours-01,147.0,0.9755999999999979,2025-07-04T16:34:05.905305,2025-07-04T16:49:52.874097,True,54.2,48.2604833333,2.7063833333
9637,nemours-01,194.0,1.192400000000001,2025-07-04T16:19:58.454727,2025-07-04T16:31:28.212679,,54.2,48.2604833333,2.7063833333
9636,croix-augas-02,190.0,1.029800000000001,2025-07-04T16:18:38.955866,2025-07-04T16:31:09.008281,,54.2,48.4267461256,2.7108759097
9635,videlles-01,157.0,1.4092000000000013,2025-07-04T15:49:40.145864,2025-07-04T16:43:42.726365,False,54.2,48.478333333,2.42416667
9634,nemours-02,25.0,0.5419999999999997,2025-07-04T15:27:06.111228,2025-07-04T15:29:31.148229,,54.2,48.2604833333,2.7063833333
9633,nemours-02,246.0,2.059600000000002,2025-07-04T15:18:51.054966,2025-07-04T15:21:59.440886,,54.2,48.2604833333,2.7063833333
9632,croix-augas-01,327.0,3.360400000000003,2025-07-04T15:04:07.449316,2025-07-04T15:06:37.389425,,54.2,48.4267461256,2.7108759097
9631,croix-augas-02,100.0,0.37940000000000035,2025-07-04T14:52:07.086371,2025-07-04T14:53:07.363549,,54.2,48.4267461256,2.7108759097
9630,videlles-01,157.0,0.9756000000000009,2025-07-04T14:40:37.566000,2025-07-04T14:44:07.504843,,54.2,48.478333333,2.42416667
9629,croix-augas-02,190.0,0.7045999999999977,2025-07-04T14:30:06.958974,2025-07-04T14:40:07.300719,,54.2,48.4267461256,2.7108759097
9626,nemours-02,340.0,3.5771999999999973,2025-07-04T14:13:29.489686,2025-07-04T14:20:08.832286,,54.2,48.2604833333,2.7063833333
9624,nemours-02,291.0,0.43360000000000043,2025-07-04T13:36:02.562789,2025-07-04T16:09:05.454679,,54.2,48.2604833333,2.7063833333
9622,croix-augas-02,190.0,1.4092000000000013,2025-07-04T13:17:37.307124,2025-07-04T13:23:34.081270,,54.2,48.4267461256,2.7108759097
9621,croix-augas-02,100.0,0.5962000000000005,2025-07-04T13:17:03.281945,2025-07-04T13:22:04.790843,,54.2,48.4267461256,2.7108759097
9620,croix-augas-01,327.0,0.7588000000000007,2025-07-04T13:12:32.107406,2025-07-04T13:18:07.940915,False,54.2,48.4267461256,2.7108759097
9619,nemours-01,194.0,0.5961999999999975,2025-07-04T13:11:37.799912,2025-07-04T13:28:52.841276,,54.2,48.2604833333,2.7063833333
9618,nemours-02,340.0,1.192400000000001,2025-07-04T13:05:35.349304,2025-07-04T13:16:03.381703,,54.2,48.2604833333,2.7063833333
9617,videlles-02,80.0,0.8130000000000007,2025-07-04T13:05:03.214742,2025-07-04T13:08:03.406717,,54.2,48.478333333,2.42416667
9613,croix-augas-01,15.0,1.138200000000001,2025-07-04T12:48:01.387799,2025-07-04T13:17:36.479090,,54.2,48.4267461256,2.7108759097
9612,croix-augas-02,100.0,0.9756000000000009,2025-07-04T12:35:01.904131,2025-07-04T12:36:31.691175,,54.2,48.4267461256,2.7108759097
9611,videlles-01,157.0,0.9214000000000009,2025-07-04T12:32:01.777230,2025-07-04T12:35:31.946457,,54.2,48.478333333,2.42416667
9610,croix-augas-02,190.0,0.43360000000000004,2025-07-04T12:31:31.630997,2025-07-04T12:38:31.537736,,54.2,48.4267461256,2.7108759097
9609,nemours-01,194.0,0.8671999999999979,2025-07-04T12:28:59.837741,2025-07-04T12:40:22.190624,,54.2,48.2604833333,2.7063833333
9608,croix-augas-01,327.0,2.113800000000002,2025-07-04T12:16:01.432534,2025-07-04T12:36:02.962948,,54.2,48.4267461256,2.7108759097
9606,videlles-01,157.0,0.5962000000000005,2025-07-04T11:58:30.635082,2025-07-04T11:59:00.808369,,54.2,48.478333333,2.42416667
9605,nemours-01,147.0,0.48780000000000046,2025-07-04T11:49:37.866438,2025-07-04T12:09:42.237278,,54.2,48.2604833333,2.7063833333
9603,croix-augas-02,190.0,2.222200000000002,2025-07-04T11:26:00.583040,2025-07-04T11:28:59.919470,False,54.2,48.4267461256,2.7108759097
9601,croix-augas-02,146.0,2.8183999999999965,2025-07-04T10:48:59.476113,2025-07-04T10:51:30.292484,,54.2,48.4267461256,2.7108759097
9598,nemours-01,147.0,1.3008000000000013,2025-07-04T10:25:49.611761,2025-07-04T11:11:18.661010,,54.2,48.2604833333,2.7063833333
9597,croix-augas-01,60.0,0.5962000000000005,2025-07-04T10:15:59.144904,2025-07-04T17:42:10.629640,,54.2,48.4267461256,2.7108759097
9594,nemours-02,246.0,0.5420000000000005,2025-07-04T09:38:49.174878,2025-07-04T09:40:10.924764,False,54.2,48.2604833333,2.7063833333
9592,croix-augas-01,60.0,0.6504000000000006,2025-07-04T09:31:28.016918,2025-07-04T09:31:34.678634,False,54.2,48.4267461256,2.7108759097
9590,croix-augas-01,15.0,0.6504000000000006,2025-07-04T09:19:27.739436,2025-07-04T09:25:28.003541,False,54.2,48.4267461256,2.7108759097
9588,croix-augas-01,15.0,0.48780000000000046,2025-07-04T08:40:26.719032,2025-07-04T08:47:00.149214,,54.2,48.4267461256,2.7108759097
9587,moret-sur-loing-02,89.0,0.3252000000000003,2025-07-04T08:13:28.400680,2025-07-04T08:53:28.963560,False,54.2,48.37916667,2.820833333
9586,croix-augas-02,190.0,1.138200000000001,2025-07-04T08:11:26.597076,2025-07-04T08:15:56.307920,False,54.2,48.4267461256,2.7108759097
9585,croix-augas-02,146.0,2.8183999999999996,2025-07-04T07:51:26.148096,2025-07-04T07:58:55.924439,,54.2,48.4267461256,2.7108759097
9584,croix-augas-02,100.0,0.9756000000000009,2025-07-04T06:35:24.270721,2025-07-04T07:07:00.102116,False,54.2,48.4267461256,2.7108759097
9583,videlles-02,80.0,0.37940000000000035,2025-07-04T06:20:17.522989,2025-07-04T07:27:19.993412,False,54.2,48.478333333,2.42416667
9581,croix-augas-02,146.0,2.6557999999999966,2025-07-04T05:38:22.712808,2025-07-04T06:10:53.932986,False,54.2,48.4267461256,2.7108759097
9579,moret-sur-loing-02,44.0,1.3550000000000013,2025-07-04T04:40:09.178525,2025-07-04T04:44:38.834531,False,54.2,48.37916667,2.820833333
9578,croix-augas-01,60.0,0.5962000000000005,2025-07-04T04:35:19.759403,2025-07-04T05:12:19.630567,False,54.2,48.4267461256,2.7108759097
9738,croix-augas-02,190.0,0.7587999999999993,2025-07-05T20:28:29.989106,2025-07-05T20:30:27.775278,,54.2,48.4267461256,2.7108759097
9737,croix-augas-01,15.0,0.5961999999999998,2025-07-05T20:26:29.572830,2025-07-05T20:26:35.310496,,54.2,48.4267461256,2.7108759097
9722,croix-augas-02,235.0,0.8672000000000009,2025-07-05T16:17:55.425573,2025-07-05T16:42:24.788677,,54.2,48.4267461256,2.7108759097
9721,videlles-01,157.0,0.43360000000000043,2025-07-05T16:15:30.495039,2025-07-05T16:24:31.322242,,54.2,48.478333333,2.42416667
9720,croix-augas-02,146.0,3.197800000000003,2025-07-05T16:10:54.107866,2025-07-05T16:20:24.498642,,54.2,48.4267461256,2.7108759097
9713,croix-augas-01,285.0,0.8672000000000009,2025-07-05T14:59:52.523736,2025-07-05T15:02:22.280928,,54.2,48.4267461256,2.7108759097
9712,nemours-02,340.0,2.113799999999996,2025-07-05T14:34:01.201685,2025-07-05T14:40:43.400859,,54.2,48.2604833333,2.7063833333
9710,croix-augas-02,146.0,4.064999999999998,2025-07-05T14:05:21.710327,2025-07-05T15:23:23.319065,,54.2,48.4267461256,2.7108759097
9705,nemours-02,291.0,0.43360000000000043,2025-07-05T13:13:15.848810,2025-07-05T16:46:12.496499,,54.2,48.2604833333,2.7063833333
9703,croix-augas-02,146.0,2.113800000000002,2025-07-05T12:40:50.332889,2025-07-05T13:06:50.319082,,54.2,48.4267461256,2.7108759097
9700,videlles-01,157.0,1.3007999999999997,2025-07-05T12:29:52.620665,2025-07-05T13:14:23.555528,,54.2,48.478333333,2.42416667
9699,croix-augas-02,190.0,1.2465999999999997,2025-07-05T12:29:19.708729,2025-07-05T13:17:50.573065,,54.2,48.4267461256,2.7108759097
9698,nemours-01,194.0,2.7100000000000004,2025-07-05T12:28:52.351871,2025-07-05T13:14:12.437750,,54.2,48.2604833333,2.7063833333
9697,nemours-01,147.0,1.2466000000000013,2025-07-05T12:27:31.042113,2025-07-05T16:29:23.130663,,54.2,48.2604833333,2.7063833333
9694,croix-augas-02,100.0,0.6504000000000006,2025-07-05T10:20:46.780616,2025-07-05T10:54:47.458625,,54.2,48.4267461256,2.7108759097
9692,croix-augas-01,60.0,0.8130000000000007,2025-07-05T10:19:16.967991,2025-07-05T10:42:48.179706,,54.2,48.4267461256,2.7108759097
9688,croix-augas-02,100.0,2.3306,2025-07-05T09:26:45.798099,2025-07-05T09:29:45.379106,,54.2,48.4267461256,2.7108759097
9687,nemours-02,340.0,1.029799999999995,2025-07-05T09:17:01.803411,2025-07-05T09:21:13.922092,,54.2,48.2604833333,2.7063833333
9686,videlles-01,157.0,0.8672000000000009,2025-07-05T09:15:14.006682,2025-07-05T09:18:14.507015,,54.2,48.478333333,2.42416667
9685,croix-augas-01,60.0,1.6260000000000001,2025-07-05T09:10:45.517432,2025-07-05T09:29:17.057077,,54.2,48.4267461256,2.7108759097
9684,moret-sur-loing-02,89.0,1.5176000000000014,2025-07-05T09:02:55.963241,2025-07-05T09:03:55.153130,,54.2,48.37916667,2.820833333
9683,nemours-02,25.0,0.5420000000000005,2025-07-05T08:42:37.510639,2025-07-05T08:47:41.623861,,54.2,48.2604833333,2.7063833333
9681,videlles-01,157.0,2.601600000000001,2025-07-05T08:15:42.009287,2025-07-05T08:15:49.068689,,54.2,48.478333333,2.42416667
9679,croix-augas-01,327.0,0.7588000000000007,2025-07-05T07:39:43.405071,2025-07-05T07:44:44.034900,,54.2,48.4267461256,2.7108759097
